customer_id,age,gender,signup_date,purchase_amount
38a3d6c2-eeba-4df5-a3d1-a8d25f21549e,66.0,Other,2025-08-05,81.72
2d4e43a1-5670-466e-b758-155bb14d44b5,37.0,Male,2023-12-28,398.57
e5abbaa0-5792-4ccd-9abc-b251b000681f,65.0,Female,2025-03-16,485.14
b66109a2-085e-4ec5-a50b-9cab18495cd3,42.0,Female,2025-11-13,604.02
925a5de5-f048-4037-a5c4-0fdc998931f6,39.0,Other,2025-02-10,298.75
019b1899-adc4-432d-afea-ef2089dad9e0,30.0,Other,2024-03-24,698.03
9f8a7e9b-3a10-48b9-8e90-6c9f918ad398,36.0,Male,2025-03-11,861.52
a5befff5-a1dc-425e-a968-61f6c5971533,66.0,Other,2025-06-07,
01ac3926-da87-44a5-a07a-7fbbd2b8d1b8,53.0,Other,2023-12-15,49.22
017d25b7-a67d-4cd1-b351-8a9543051857,29.0,Female,2024-06-13,485.7
d748a7ae-35cd-4650-bf47-e4737b29e483,58.0,Female,2024-11-09,113.88
cc4316af-a18c-4e13-aa16-8d2a7e3f5b9c,36.0,Female,2024-08-16,249.62
a5e26cc9-6872-49aa-a380-902b433148bd,29.0,Male,2025-05-05,986.8
ed5dd842-dcf9-4994-9b31-9f59a5d4954c,26.0,Male,2024-05-12,151.07
110cc8c6-2f67-4d6c-aa72-30222cf0233b,24.0,Other,2024-08-09,503.9
f3137315-52b9-44f4-b4ef-865176b39260,45.0,Other,2024-08-20,621.97
1d2b8777-a6c5-4537-bb6d-9b0a8cbf07e6,,Male,2024-12-31,705.44
f53e4609-d1ce-4bc1-8ab1-4adb4dbd589e,48.0,Male,2024-06-15,564.05
dccac8a0-202b-4698-97f4-cc8f5bb47c68,69.0,Female,2025-11-11,19.67
b856c0bc-e97f-4192-b37d-0390f2b5205a,36.0,Male,2025-10-27,333.2
3dc1b382-3149-4055-9780-6aab344f4d4f,64.0,Male,2024-07-10,522.53
26f8e95f-11e9-4501-ad3b-468ed455547d,33.0,Other,2024-07-10,96.99
1876a6f0-3f4d-4686-b806-321084785cf0,22.0,,2025-08-04,357.12
17f071c1-04cb-421b-8dbb-a70b77963613,52.0,Female,2025-11-23,42.87
27a0c6f6-dc4e-46c2-a783-007ae770f298,29.0,Male,2025-08-15,87.79
122c2944-aee7-4e44-9bef-ae3635c5a628,42.0,Other,2025-07-15,402.95
75820ef0-bcc2-406c-ac6a-d1cbaca31e02,,Male,2025-06-06,141.39
accab3f7-ba23-4dd8-82a4-0bef2d9e158d,38.0,Male,2025-07-15,571.87
b592dc48-a0f7-4731-9d08-e6c77c20df0f,53.0,Female,2024-07-24,692.57
c186f82f-c194-4c7c-ba6b-254d017029c3,40.0,Male,2025-03-06,802.58
c9be0bd1-287c-403a-8c5d-3c7183507865,33.0,Female,2024-01-12,208.15
cd6e273e-1063-4a69-83ce-72ee7dcd7853,56.0,Other,,175.81
7969bc4f-8e4e-4044-a56d-736510394998,62.0,Other,2025-07-10,113.52
e3c5141d-7c8b-45df-8502-fdf756baa654,59.0,Other,2025-09-20,640.07
4faf788a-1e37-4227-9147-001ca1701a29,56.0,Other,2024-10-30,709.41
98639f0c-b5a5-40b4-9521-93fbee83290b,31.0,Female,2024-11-03,41.27
9eea2fb4-fbc2-49e3-8994-1c30a29030c0,48.0,Female,2025-05-09,936.85
93a7e1bb-d114-4150-989e-335dbaeafece,22.0,Other,2023-12-12,61.45
3e9b43ea-1851-4013-838f-67241d94bd26,52.0,Other,2024-10-28,545.88
a0dac315-0c0e-43b6-90b6-1c7032b2db64,40.0,Other,2024-11-21,711.97
0271f23e-d0c8-4c62-97ac-3faa28334b89,46.0,Female,2025-01-25,872.26
fb69ed60-d142-4ce9-9c95-5e80df756574,60.0,,,716.95
a2c05794-5e12-4e10-99e7-d2bfa9b338d8,28.0,Female,2024-01-31,
8cb47eb3-3cf6-4e59-8530-8ad5d43f5d65,35.0,Male,2024-08-03,346.06
5f2d2494-42ad-4910-9a1a-1f4b8085f1cd,64.0,Other,2025-10-04,816.68
538ba83b-9a71-451a-b698-d3bfb3d3b8ae,29.0,Female,2024-06-26,89.31
68a49963-ee1e-4a8a-b6c8-472e5f77a1dd,26.0,Female,2025-02-15,895.87
ec06a1f7-c79b-470a-ace7-7e6c1a32667f,27.0,Female,2024-03-22,552.12
0aa4d1f1-5844-4e3b-8ff7-b77b36ff597c,61.0,Male,2025-08-23,819.12
feffede7-0a17-4b6c-8404-406d7d25224a,34.0,Other,2025-08-21,457.8
139810b9-3725-42c7-9afa-43c74dd7bc05,55.0,Female,2025-01-09,647.14
280aaccb-00c5-49e7-9b80-fc1317f3a503,24.0,Other,2023-12-11,531.14
163dde26-ff3d-4ebf-aa4b-8901313b2923,63.0,Female,2025-03-28,
bbfba409-119b-40c1-94aa-390241fafa00,30.0,Other,2024-08-25,90.81
c7dcd2c2-1788-478b-a17b-bef5b891930b,57.0,Male,2024-08-04,69.75
1b5187d1-8ed9-4a54-9bc8-1b38fe9773f0,59.0,Female,2025-04-13,254.63
fcf9179d-6d59-4b7d-9764-99122f4ccd27,26.0,Female,2024-12-10,167.95
7b4d7f9a-4f68-4d45-8269-7339e76fb8f6,67.0,Male,2025-06-03,873.07
dcc50ada-eec5-48e4-942a-ab0a567adcdc,44.0,Other,2025-01-14,227.02
a87cac0f-1715-4e15-8a7b-b9ffeff0098b,19.0,Female,2024-10-31,976.11
1640b2cf-6d14-437f-9918-3e3b4f61ffdc,22.0,Male,2025-04-24,343.53
1b077969-f734-44f9-a03f-f3891bd3c8c1,46.0,Female,2024-09-01,190.3
9b129e86-770f-4588-bb83-adf21c0d4ace,54.0,Female,,791.8
25556f9a-245f-4c11-a554-fcad104fa6ca,55.0,Female,2025-11-24,662.12
23b4d995-95d1-478e-9f06-341043e29a66,36.0,Other,2024-11-03,503.21
59fb3d4d-9c3e-4471-b46a-e2183ca1411d,25.0,Male,2024-06-06,559.81
42a7f04b-1677-4086-af45-ab7fe77c7b9d,65.0,Male,2025-05-12,722.01
2610d3a0-1b94-43d7-b7e1-323d420c8bd8,62.0,Male,2023-12-30,236.17
6a81e4ad-7754-4a96-9950-fd6789063baa,18.0,Male,2025-07-18,996.37
afcc36ef-9dea-4327-80a9-abeaea4359a0,39.0,Female,2025-05-11,975.05
65c6bf79-81d1-4879-a5e8-6bef76a31c2f,69.0,,2024-12-20,653.82
79a22bad-bda6-403d-ab48-4c24f7954967,34.0,Male,2025-10-19,207.55
bd1a208e-3765-4ff4-90cd-84b1e6ac5b76,24.0,Other,2024-02-14,683.43
5dd6983c-52e5-4bd3-be88-8c6092e4091d,42.0,Male,2025-11-12,81.48
c9883865-d5a5-4544-ac4f-f9703387b001,62.0,Male,2024-02-12,40.35
033407c5-f561-4ccf-97e8-541293fd3e39,21.0,Female,2024-12-15,265.11
4dae40ed-ee01-463b-8ed1-08feb6cc2674,,Female,2025-11-22,468.0
9877f150-5838-4969-99f2-6ef39c87b3b6,23.0,Female,2024-09-30,869.59
eb535784-2634-4d44-ab6c-e0311ef63b2f,48.0,Other,2024-09-04,729.9
f5bed325-e0c7-464f-b31f-833c08055b00,36.0,Female,2025-04-18,745.28
84e79c89-de7d-4119-9f34-eed4f55cba10,61.0,Female,2025-09-29,431.24
a802c123-a98b-4c3e-8bab-bb50cd8f378a,56.0,Male,2025-06-01,352.48
fc8bb3c9-a99a-4fa2-b17f-bb8cfd7a4aaa,44.0,Male,2024-02-05,377.33
6cd34431-e7d5-41fc-9a3d-42b85935418d,27.0,Female,2024-10-21,987.77
77bc44a2-0b5a-4b7a-875b-ce8b552d50aa,43.0,Female,2024-01-15,49.71
af246bea-5bf6-4c1e-a1aa-bfedf41abaa2,36.0,Other,2025-05-04,868.36
b245055a-0bce-4007-a769-2fd9286821a4,56.0,Other,,582.89
02124fc4-9e6b-43cf-9572-ff0dbd424cd5,20.0,Male,,444.23
c69f531b-286f-4a2a-9dcb-376ece8bc865,62.0,Other,2024-03-25,728.01
f7a84980-bd10-49e7-a70c-f9f164cd5fe3,30.0,Female,2024-10-06,491.8
0404766b-7edf-4050-8218-84d7936fd3f3,67.0,Female,2023-12-04,874.69
d21fb1f5-79b6-4141-9f7e-42898c83c309,45.0,Male,2025-09-30,901.69
1b2a17ba-f07d-411d-adca-8947f03f1fab,37.0,Female,2025-01-12,427.5
a0b68ff2-91ed-4ca4-b9ca-ce51ae20bc03,45.0,Female,2024-04-24,284.06
d4bb3162-bb3c-4fda-9671-ccd9deb9adbd,25.0,Female,2024-06-26,
354af4f9-e06d-4f20-9571-44e9f502ab75,58.0,Female,2025-03-21,913.24
9f28d56a-fd8d-40d0-96d9-ce3dcc5ed657,56.0,Other,2025-04-11,218.56
1a7fc22d-4716-4df5-bd42-47503c41de58,18.0,Other,2024-11-22,626.74
13ba215c-c84f-4140-9502-b67c57281e6a,20.0,Other,2025-01-19,635.24
dd19a63a-d60d-4893-9eab-5133db30cc06,30.0,Other,2025-11-26,735.78
4a6dad50-85fe-4332-a74b-62c1e8513741,45.0,Other,2024-03-16,140.25
12adbe39-7e93-4d23-8401-0acea51d3bf5,66.0,Male,2025-07-20,718.67
ddd09421-c311-4d9a-a772-973ad6d8cf6a,42.0,Female,2025-04-16,909.94
fcd00886-dc4b-4319-b9a0-5c1ac9730d2d,50.0,Male,,187.89
23121f93-c85b-49de-954c-f05c9d241462,55.0,Female,2024-10-21,245.17
6e749462-f30a-4bc3-bb35-31091b6826ce,23.0,Female,2024-06-26,971.68
68b3cb67-1b01-427f-abec-e044fcfbade1,61.0,Female,,189.17
82c8d25f-8122-48d0-95d7-323679227ba3,62.0,Male,2025-04-23,
d7cbc6ca-8f13-4dda-8d21-c8a39a1f14d2,49.0,Female,2024-11-11,497.36
5178cde9-e460-4c63-8c2f-9b089b40ad97,62.0,,2024-08-12,254.76
46a57405-30a9-4722-8c15-236a2261027f,,Other,2025-02-14,872.04
dbe2e1ac-6204-41e2-93dd-72755292c34c,38.0,Other,2025-07-02,450.85
1fdea4c8-e877-4f89-9150-7bf3a4316742,33.0,Female,2024-04-11,519.67
77eded4e-930f-4642-92f7-1f76b86eb2e5,38.0,Other,2024-04-06,365.64
03c90905-fa00-4b8b-8f6e-6f13456c3d38,28.0,Male,2025-04-11,597.02
d17db8d2-100e-424e-b474-f8ba7754b969,54.0,Female,2024-11-10,171.89
7bf4341d-b387-4b62-aa33-b9ef948e1cee,53.0,Male,2024-08-07,397.17
a8cfba7f-a5d9-4da6-bfc0-9cb6743ed7ac,52.0,Other,2024-11-10,969.72
5bad8a4e-527e-43cc-bcf0-d4313f193bec,36.0,Other,2024-06-05,265.55
fae037ef-1f19-4895-ac83-be8f751f7dcb,37.0,,2023-12-25,660.17
e4fe3832-ef50-472d-84f9-ba56e6942fc5,35.0,Female,2024-11-08,331.94
01f5155c-33b8-4594-aefb-38a0b0d733bf,64.0,Other,2024-08-28,775.74
1159a665-1587-4c74-93d7-84e0f3adaf9d,58.0,Other,2024-10-11,139.56
8000acdc-69c4-4971-9fc1-2eaea6a625b6,66.0,Other,2024-07-18,970.12
c2da8cab-3fff-4a2a-a38e-a9cf3582d1ac,31.0,Male,2025-07-07,459.25
dd64b173-6f90-4f14-81dc-0303dfd6df9f,32.0,Male,,243.69
aca153fb-0367-461b-b177-b84062c44a39,48.0,Other,2025-11-28,82.76
f14aa6cb-d0e9-4a4d-8684-7d23aa8db1cd,18.0,Female,2023-12-05,178.06
84b669a7-aee5-4106-91ab-b292eb797df0,20.0,Male,2024-03-13,524.58
28701b62-f05e-410c-8c05-ec1556d6ffd1,33.0,Female,2024-10-20,343.63
739861a8-bdd4-43c6-9ca1-ce43042ba44f,40.0,Male,2024-02-04,830.59
8123e519-87e7-4db8-9236-98c339c3ba46,28.0,Male,,436.58
67dd6350-9a1e-4fa0-aecb-c94eaa2cc269,29.0,Female,2025-08-18,256.23
214a95eb-0d35-4659-be76-f9429befeb86,27.0,Female,2024-02-16,620.97
4e136b46-92b8-43bf-9528-c2016cdcc873,49.0,Female,2025-10-01,709.71
45ea30e3-f8b8-4df0-9ee3-dc63fd9b7cd3,33.0,Male,2023-12-27,175.37
be66d35b-6397-4007-be29-8b2aa2c0fdba,,Female,2024-02-28,175.94
3298b631-1de2-49af-a755-61ad1cbcff78,55.0,Female,2024-06-02,46.3
1321c6e0-3150-4966-8e4e-8f2893f18fcf,29.0,Female,2024-05-26,739.04
e63e04f3-c53e-4c00-987e-592082f0dfba,41.0,Female,2024-04-21,667.17
5f220db0-4f47-4380-9ea7-34bffcb0b1c7,45.0,Female,2024-08-28,479.88
bff3ca43-e730-4d6b-b047-babc5db406a2,25.0,Female,2025-01-10,845.73
68500ea8-e30c-43af-9e84-3c7aac7297db,45.0,Female,2023-12-09,807.61
93125e14-816f-40f4-ad8d-611050ce3aa1,53.0,Male,2025-10-17,589.5
29406785-0560-4a4d-84cf-cbb12906b078,43.0,Female,2024-02-25,869.59
5f4b194f-92a7-411e-b0dd-83cd2dc7b9b8,25.0,Male,2024-01-15,213.78
e2a00ad2-82e8-4aab-a10f-d9a7fd59bcdb,67.0,Other,2024-06-08,120.8
c180749a-bdae-4614-8ae0-7174cff4ab98,45.0,Other,2024-03-30,277.05
7324e05d-0420-460e-af5e-5fd08387d0b0,45.0,,2024-03-31,66.52
f9616698-03bb-4a53-a1ff-174c5ecdbfc7,54.0,Female,2025-02-08,535.86
5687345f-4ba6-4651-b230-c0042260d535,58.0,Male,2024-11-19,937.24
35b626ca-7e56-4ea2-92f3-008314fd4df6,53.0,Other,2024-01-14,48.95
5727ed10-5e7f-4160-9501-9e340054bc20,44.0,Male,2025-05-17,130.89
26fc5505-81de-466d-a667-3e00b5d76e62,34.0,Other,2025-05-05,457.68
06b52c04-cf98-4c83-8fe6-2c2ef5d9cbc2,26.0,Male,2024-01-09,934.54
8ef52d5c-7920-43dc-b33e-a08fd91ce91d,50.0,Male,2024-12-25,322.99
da0b636d-4982-47e9-8a23-dd3c45b5632e,37.0,Male,2024-06-18,512.16
50cfd407-78b3-4c57-82b2-0f9870c47a24,30.0,Male,2025-02-15,51.16
c7c6760d-2137-46f3-bbe0-a0abeb9db39f,45.0,Male,2024-08-22,156.86
4d1d17b5-2133-40cd-a34f-ea2dac7f1f4d,65.0,Other,2024-11-14,986.76
5899e80f-2ea4-492b-9bf3-f8ecd3f4a9d0,46.0,,2024-09-08,965.47
c8f6c01d-c5a7-42c8-9bae-140dd77d863d,30.0,Male,2025-03-09,
5dfd020b-593f-494c-8f98-f7f0ea3b7617,63.0,Male,2025-01-24,952.29
e80368e0-c237-4b42-ae6a-4f3893e47fd9,52.0,Female,2024-02-04,642.73
ede2a8e6-670d-46c8-a9c8-52e80dcc93eb,23.0,Other,2024-02-09,869.24
72f65a9e-7745-441d-80e3-98484cb93ba5,35.0,Male,2024-06-16,460.19
322d55ec-dd66-4f99-a25b-5df5f5d9e56d,68.0,Other,2025-06-01,520.44
ac0c6c93-37f6-4207-b553-41646bd7208d,22.0,Male,2025-09-27,493.96
937acd85-4330-4c49-b4e0-20002ec0f4de,64.0,Female,2025-02-13,670.2
89da5e02-805d-47e2-b4e6-e231d75006b0,,Other,2024-10-22,148.25
06a69b2c-c7e7-4307-b9a6-9fbbd9a6e034,19.0,Female,2025-11-23,39.67
63a33e70-6f61-44ce-8220-a12e8ef3ca41,27.0,Female,2025-02-21,
26f91c82-22c2-4c2a-a5b0-6dab34599350,47.0,Male,2024-01-26,707.63
ef48103a-8b2f-4141-8301-395354242791,67.0,Other,2025-02-15,209.83
66b36b74-03f3-4eb0-b222-1391944c8e6c,62.0,Other,,676.7
993a26a5-5c14-44b4-9d72-04a96482e103,22.0,Other,2024-02-05,970.21
54313e91-99c1-4897-a459-2ccff101e68a,50.0,Other,2024-05-11,102.96
7a179331-9d0d-4b37-8ee8-fb3e7dce72fb,18.0,Male,2025-05-31,675.88
7c99e42b-b1d8-4528-b086-49f85c6e064d,35.0,Male,,449.31
bc2d17b6-d1a4-4104-b46a-35db2f24b5e7,49.0,,2024-01-09,869.46
e2c990db-db38-4d54-96d8-0f5798fed72c,64.0,Male,2024-05-21,185.38
e44f036c-8238-4efd-b6be-b28de5fa5d74,66.0,Other,2025-10-14,695.7
2bf96f83-ad8e-45c8-8756-978b44775b41,28.0,Male,,839.73
ba6b217e-b74f-4822-beda-a4dca2f91dc9,38.0,Female,2024-04-28,945.17
41ae064a-9232-4f83-a909-02b348116704,43.0,Other,2024-01-06,686.42
c048fa6e-4311-48a0-8531-19bf0f714d0f,42.0,Other,2025-08-13,502.2
2d4a80ce-3150-4c75-9cf4-0b3d966824bd,39.0,Female,2024-12-30,621.67
50b86353-8eb6-4d91-8edc-4135bdc3f255,44.0,Female,2025-04-21,870.22
4a3a0a58-65aa-4871-8faa-4ec9cddf1fa6,66.0,Other,2024-01-19,574.9
1d4aee55-6f93-4b7c-9053-f044bb0a72ec,30.0,Male,2025-07-07,40.08
0e7d514e-7217-4ccc-8a49-e89a6e447e28,50.0,Male,2024-10-08,931.64
1f47841f-3b8d-4fab-8dfa-b28823f4202f,51.0,Other,2024-09-08,692.63
8d97561c-dc54-430b-a1b5-94faf436e4bc,58.0,Other,2024-09-13,679.75
100c91b5-0849-48f9-8087-82401aaac437,52.0,Other,2025-09-26,223.52
9bb74373-c9d1-4a8c-9983-ca74c1639a03,18.0,Male,2024-08-26,662.3
b6583312-5439-4f3e-a4fa-b1162182a5b5,38.0,Male,2024-02-11,399.93
f9adc4dd-7f46-437c-a84c-977457ba47b1,65.0,Other,2023-12-16,654.72
e14f588f-d3da-4bd3-bb78-7693c649125f,23.0,Female,2024-04-17,115.53
ed20fe73-0780-42cd-ad96-560809754713,45.0,,,661.27
46127ba9-4f6d-4c28-ae71-940bd485ca3f,34.0,Other,2024-07-13,
179cb43a-6446-4ae7-a5e8-5481a2bcea33,22.0,Male,2024-10-24,57.73
634ba452-2894-4895-b839-6558c5ad90a5,48.0,Other,2025-10-13,977.4
b4bc821b-0379-4f66-bfa6-06d167096b3f,22.0,Male,2025-08-24,412.84
f3eccb76-ca74-401c-8a0b-07acb8f12832,55.0,Female,2024-09-04,872.05
13470ac1-78ee-476d-9ed6-525f06c299bf,20.0,Other,2025-10-14,784.56
0c8820ee-f878-4aef-8a36-e47639451be0,40.0,Female,2024-08-22,571.35
12c3c1eb-856f-433d-9bed-4f08e50e608c,54.0,Other,2024-01-16,741.06
176e73ad-510a-4698-891c-dadd8a397af6,54.0,Female,2024-12-02,879.73
2656dd1f-6325-43b3-bedc-c238ff8d739c,27.0,Male,2025-04-15,
c1ecc43b-851d-4125-8c53-6678c9416279,27.0,Other,2024-09-12,333.76
901541db-2a3f-4aef-af85-d9c68f8d12a6,36.0,Other,2025-08-24,670.92
11bf854f-7f24-43a2-9119-9a1b3eefa340,34.0,Female,2024-11-26,809.77
86bbfa3b-fde3-4d08-82c4-65f01dcefd96,38.0,Male,2025-02-25,764.66
74034f34-41ad-4560-b649-5a94e1f0fb90,31.0,Female,2024-09-27,799.84
ca389f0d-9bc7-40f0-b6c4-8320f992a319,26.0,Female,2025-01-17,441.23
46fcd2ef-f843-4bad-8ab3-75fad1f8f294,63.0,Male,2024-01-29,819.66
61259a77-b348-464f-b258-71c38dd4f8f5,18.0,Female,,129.01
4cdf823a-fcb8-46d3-8b86-4cb0452f6b18,68.0,Female,2024-12-31,549.04
9c077bfd-7802-45c8-abc2-b5b42c839ccf,62.0,Other,2024-12-06,15.7
ce55dd33-a5b1-4bf6-9856-e75c673edb25,30.0,Female,2024-05-12,331.34
069b1b64-43e5-46a5-97bb-fbdcd84d1f19,21.0,Other,2025-07-30,372.8
0ec8cfd1-c056-4f9b-81ff-8b4b100f6b98,18.0,Male,2024-06-02,402.21
7ba1ff9e-eafa-4125-90ba-f3afd91867e1,66.0,Female,2024-01-23,698.51
2829b10e-8e89-4b9e-bdc0-69a9f088afe3,57.0,Male,2024-04-05,394.67
cde2e4c7-476f-480d-a73c-7d546c0aa322,49.0,Other,2024-06-07,454.21
5ce0e55f-3393-4e31-8268-137129ae8ab3,,Other,2025-09-29,
17939c31-590e-4c7a-b829-51f0a2b80ee5,45.0,Other,2024-06-09,379.52
fd98f2b5-c8de-4310-971c-88dad067b330,,Female,2024-03-08,235.0
6d872fbc-479c-409b-b0f2-e37c45165022,25.0,Other,2025-01-29,82.46
d97de2b7-cb3f-455e-b6d2-3e1b363b8d61,56.0,Other,2024-04-11,607.41
2f5ec902-48df-4d1c-977b-c24bf0cedc51,43.0,Female,2024-04-09,671.53
518fb863-4729-4096-a399-1ee806f67e50,51.0,Female,2025-10-17,623.3
2e871ee0-609b-45c7-abed-de1e8450ffc4,,Female,,468.86
44dc933f-b6a3-4cd3-8a9e-4a33b8530e4a,67.0,Other,2024-06-03,385.99
2e66d60f-ac20-4414-9437-835df48b6d1a,29.0,,2024-09-29,864.7
2efb87f3-ef23-4229-8664-2a7882500339,18.0,Female,2025-11-25,523.89
a6914283-2a5f-45bb-bdeb-18d448d61a38,61.0,Female,2024-03-27,484.39
2be22908-4d2a-4672-9448-80a605dbb3ca,22.0,Male,2025-05-12,35.39
3d5a4ba3-7c57-4e96-80c3-90e8515ac914,47.0,Male,2025-06-17,347.84
655fd690-448c-4fd5-bfe1-785ec592d5a8,47.0,Female,2024-09-23,386.39
381a849d-fcbe-4d2d-aae6-ffd7cd4fc79e,34.0,Female,2024-08-12,404.83
4badf12e-7be3-4541-a13b-aef0cd1521b7,65.0,Male,2025-04-09,584.37
4aefb657-3800-4059-9f7b-9bc048d5b907,64.0,Female,2024-05-16,538.27
81c2843f-6b46-43a4-a0d8-977da9749a7c,40.0,Other,2024-02-08,611.83
6295a31c-47c5-4f9b-9305-dea58f2b210f,32.0,,2025-05-29,767.23
a69a1355-22be-42cc-b55a-27dc455818ec,54.0,Other,2025-03-15,814.86
093a6aea-af18-41f4-a00f-f6a8eff46c8c,38.0,Female,2025-03-26,720.94
d8c53378-cc9e-4fcf-87c8-ea64bcb47f47,31.0,Female,2025-08-09,
d066e6ad-3e56-48e3-abc9-65bb49a2cfc4,19.0,Male,2024-03-27,28.05
f28817f6-2f01-4896-9fe5-fa48b9b0fa2a,28.0,Female,2024-10-16,203.82
87c838ba-b5d8-4be6-9a45-fcf95403e7ca,,Female,2025-01-10,17.49
da826c9c-7bc0-4f7b-8fb3-24495999e2a1,56.0,Male,2025-07-22,651.0
9c3d18bd-cd5b-49cb-ae2e-4febb3c439dc,55.0,Female,2024-09-08,899.05
58ef5826-2356-4cba-b2c4-0f4d3f7796ba,51.0,Male,2025-01-26,251.05
a2af2000-a8f9-41f2-9e39-4dc2bc546bc6,55.0,Female,2024-10-27,927.76
6125c1f4-2e89-4b27-aa0f-9e6f8f77c9bc,67.0,Female,2024-09-12,69.66
1bd1b4f8-4666-4491-8b13-4d51cc85a0b6,51.0,Female,2024-07-31,935.09
06513d7d-c494-4931-8bce-a18657938c78,35.0,,2025-01-28,358.11
ceb177e0-ff9e-478d-93cc-7825f2ccfc5f,47.0,Other,2024-12-02,110.41
60a4ba3b-60a0-4045-b08c-b95e9b2a224b,32.0,Other,2024-05-20,491.01
edec6337-3427-41a6-b274-4eb16ccc055a,44.0,Female,2025-09-25,264.21
b66231cf-893a-4661-9b64-d1065f7794d5,68.0,Other,2025-08-06,292.02
fe670c63-79ae-408b-a6b5-1ac3cc9f9d43,51.0,Male,2025-07-10,314.22
fa3c1fd4-ba29-4eae-9360-d6f200debaa5,69.0,Other,2023-12-04,805.0
71c1b125-aba8-4c49-acfb-5622fd4987b4,55.0,,2024-06-13,543.77
931ae85c-ffb5-4a7c-ba59-339138391f40,50.0,Male,2024-09-18,318.19
f5d3ca8c-f200-465f-83dc-3858949f04f5,41.0,Male,2024-12-20,614.23
ce3bfc9b-6fce-45ce-b367-08c8d90b57a4,32.0,Other,2024-09-05,718.99
76b141ff-a0ad-4554-a48a-0283c2c2e0fe,47.0,Female,2025-03-09,279.9
e98b0236-5ec7-4c77-a3ec-7b8b0e5da3f3,59.0,Female,2024-09-10,419.41
0a2de0a8-5a80-4daf-b572-275bbacb8299,68.0,Other,2025-06-22,130.67
108b5a27-e58d-43e6-b9d6-e75bc5384185,34.0,Male,2025-11-08,189.34
cd8e503b-47a3-4a81-9240-4a2c67c5329f,22.0,Other,,684.31
15ebedbc-977c-4b8e-a1b8-c49b0f468bee,46.0,Female,2024-08-19,189.62
e63aea6e-4d95-4033-b66b-3b0e894a858c,21.0,Other,2025-07-26,529.91
5974c787-20bf-40f1-92d8-8c1748420e43,27.0,Other,2024-08-13,711.96
194b1554-cab3-4dcc-9c3f-57a92c007ffd,34.0,Female,2025-10-08,115.81
40b4eb8d-b779-45cc-96f8-de96a79cf693,,Female,2024-05-05,571.64
899c500f-5c10-46be-b832-10489fa94994,34.0,Male,2024-12-21,264.0
64c2d597-61b6-4a75-93af-83b9c3152e6b,37.0,Male,2024-10-19,963.3
041bd593-e964-4f5a-806c-b2c462ae4fe4,41.0,Female,2025-09-10,488.71
caecbb27-cba7-4b8a-9c24-0dee2a40e7f8,22.0,Male,2025-04-04,807.93
260a6eb7-f559-42d1-b1d8-35420666cd3c,51.0,Female,2023-12-22,554.72
fa1586f2-adb0-4bb5-8c8a-c6a9fd015e7b,23.0,Other,2024-07-04,52.98
ecce1666-7e21-469e-96cb-7c0a1eca909a,19.0,Male,2024-02-04,636.82
6800ec44-3c65-4bb2-aaca-b4cadc58a795,30.0,Female,2024-08-26,951.89
cc55d1a5-ae7d-4519-85ab-dc6264e0aee2,60.0,Other,2025-09-23,605.6
93a217f4-abfc-4b8b-bd19-13442b1477be,60.0,Other,2025-08-21,821.0
1c9f9740-7812-4697-bec5-13bec171f22c,65.0,Female,2025-06-10,885.36
d99bfbd3-5eac-4076-933c-36a4569c5aa4,28.0,Female,2024-04-25,235.8
acf3979e-203f-46e6-bf4c-7429ebfd8c47,68.0,Other,2025-08-09,219.92
4adfce56-1fa0-4bbb-91b6-b257c998351b,64.0,Other,2024-04-23,614.87
d0ef75dd-199d-4182-8a12-df94d1f72885,40.0,Female,2024-01-16,416.92
0fcadd5e-5a05-4064-b951-5bd3a3578747,33.0,Female,2025-07-05,841.46
bb59cd97-b542-47b4-9779-6bb690a1eb01,48.0,Other,2024-08-18,
df1759f5-d155-4657-b53b-3baadbac1125,28.0,Other,2025-11-27,359.89
1dfcaa95-fadf-4505-b0b3-c6b2777f8e72,33.0,Female,2024-04-17,244.5
18e75b68-e4a9-49e7-9b47-5740aedbe187,25.0,Female,,782.72
d2d37906-7cb8-4bb5-97f1-6fbac380323a,21.0,Other,2024-01-01,282.06
3641cced-06c0-4c34-8cc1-69b7d7fb1019,57.0,Female,2024-06-07,
a5d737dd-e255-4f70-aa56-ce6360ea8ff9,21.0,Female,2024-08-01,429.5
266255ed-099f-4bd0-bf5b-aea716aaa1fa,42.0,Female,2025-07-13,670.87
2ea2fce2-1086-4b6f-9653-e3f670c35201,20.0,Female,2025-06-07,104.58
124c4dd8-5a09-4592-8e08-f0cf305ea25a,49.0,Male,2025-06-13,627.62
30eb18ac-6958-4455-acef-fdd019aef63e,20.0,Male,2025-06-11,
5c93e4f4-0963-49c5-89ab-b04b53777584,44.0,Other,2024-04-16,590.74
454f57bd-d7a9-4688-a6d9-c9f56cf7b8c8,46.0,Male,2025-09-15,176.33
bd137d90-5d6f-4749-bb2e-7500a4e9548d,49.0,Female,2025-02-25,739.51
8ee2f2de-4a10-45dd-b4bd-4752108b7674,67.0,Male,2024-08-11,864.17
5d9e585a-64b2-410a-ade7-4b200d2e45ee,68.0,Other,2024-11-13,224.57
953b8ff9-de00-4240-afa1-39753dd046a3,36.0,Other,2024-07-23,104.76
4072a6d5-efff-4c64-bd66-ff5f1d93d641,38.0,Other,2024-03-28,33.4
